Name,ticker,date,Variable,Value,timehorizon
McDonalds,MCD,2020-10-28,High Price,220.589996,1Y
McDonalds,MCD,2020-10-29,High Price,217.649994,1Y
McDonalds,MCD,2020-10-30,High Price,215.220001,1Y
McDonalds,MCD,2020-11-02,High Price,216.320007,1Y
McDonalds,MCD,2020-11-03,High Price,218.100006,1Y
McDonalds,MCD,2020-11-04,High Price,219.470001,1Y
McDonalds,MCD,2020-11-05,High Price,218.199997,1Y
McDonalds,MCD,2020-11-06,High Price,217.889999,1Y
McDonalds,MCD,2020-11-09,High Price,227.850006,1Y
McDonalds,MCD,2020-11-10,High Price,215.990005,1Y
McDonalds,MCD,2020-11-11,High Price,219.25,1Y
McDonalds,MCD,2020-11-12,High Price,217.820007,1Y
McDonalds,MCD,2020-11-13,High Price,214.389999,1Y
McDonalds,MCD,2020-11-16,High Price,216.75,1Y
McDonalds,MCD,2020-11-17,High Price,217.389999,1Y
McDonalds,MCD,2020-11-18,High Price,217.839996,1Y
McDonalds,MCD,2020-11-19,High Price,215.479996,1Y
McDonalds,MCD,2020-11-20,High Price,215.220001,1Y
McDonalds,MCD,2020-11-23,High Price,217.600006,1Y
McDonalds,MCD,2020-11-24,High Price,221.25,1Y
McDonalds,MCD,2020-11-25,High Price,220.589996,1Y
McDonalds,MCD,2020-11-27,High Price,220.399994,1Y
McDonalds,MCD,2020-11-30,High Price,217.570007,1Y
McDonalds,MCD,2020-12-01,High Price,218.929993,1Y
McDonalds,MCD,2020-12-02,High Price,214.399994,1Y
McDonalds,MCD,2020-12-03,High Price,213.229996,1Y
McDonalds,MCD,2020-12-04,High Price,213.380005,1Y
McDonalds,MCD,2020-12-07,High Price,209.110001,1Y
McDonalds,MCD,2020-12-08,High Price,209.100006,1Y
McDonalds,MCD,2020-12-09,High Price,209.529999,1Y
McDonalds,MCD,2020-12-10,High Price,208.759995,1Y
McDonalds,MCD,2020-12-11,High Price,208.940002,1Y
McDonalds,MCD,2020-12-14,High Price,214.740005,1Y
McDonalds,MCD,2020-12-15,High Price,216.210007,1Y
McDonalds,MCD,2020-12-16,High Price,217.509995,1Y
McDonalds,MCD,2020-12-17,High Price,215.789993,1Y
McDonalds,MCD,2020-12-18,High Price,216.850006,1Y
McDonalds,MCD,2020-12-21,High Price,212.550003,1Y
McDonalds,MCD,2020-12-22,High Price,212.910004,1Y
McDonalds,MCD,2020-12-23,High Price,213.429993,1Y
McDonalds,MCD,2020-12-24,High Price,212.740005,1Y
McDonalds,MCD,2020-12-28,High Price,214.880005,1Y
McDonalds,MCD,2020-12-29,High Price,215.779999,1Y
McDonalds,MCD,2020-12-30,High Price,213.360001,1Y
McDonalds,MCD,2020-12-31,High Price,214.929993,1Y
McDonalds,MCD,2021-01-04,High Price,214.720001,1Y
McDonalds,MCD,2021-01-05,High Price,211.949997,1Y
McDonalds,MCD,2021-01-06,High Price,211.710007,1Y
McDonalds,MCD,2021-01-07,High Price,213.220001,1Y
McDonalds,MCD,2021-01-08,High Price,216.119995,1Y
McDonalds,MCD,2021-01-11,High Price,216.119995,1Y
McDonalds,MCD,2021-01-12,High Price,214.330002,1Y
McDonalds,MCD,2021-01-13,High Price,213.130005,1Y
McDonalds,MCD,2021-01-14,High Price,212.669998,1Y
McDonalds,MCD,2021-01-15,High Price,210.699997,1Y
McDonalds,MCD,2021-01-19,High Price,211,1Y
McDonalds,MCD,2021-01-20,High Price,214.410004,1Y
McDonalds,MCD,2021-01-21,High Price,215.960007,1Y
McDonalds,MCD,2021-01-22,High Price,214.139999,1Y
McDonalds,MCD,2021-01-25,High Price,214.050003,1Y
McDonalds,MCD,2021-01-26,High Price,215.509995,1Y
McDonalds,MCD,2021-01-27,High Price,213.149994,1Y
McDonalds,MCD,2021-01-28,High Price,210.360001,1Y
McDonalds,MCD,2021-01-29,High Price,209.399994,1Y
McDonalds,MCD,2021-02-01,High Price,209.690002,1Y
McDonalds,MCD,2021-02-02,High Price,212.630005,1Y
McDonalds,MCD,2021-02-03,High Price,209.990005,1Y
McDonalds,MCD,2021-02-04,High Price,212.110001,1Y
McDonalds,MCD,2021-02-05,High Price,214.179993,1Y
McDonalds,MCD,2021-02-08,High Price,212.990005,1Y
McDonalds,MCD,2021-02-09,High Price,216.179993,1Y
McDonalds,MCD,2021-02-10,High Price,217.309998,1Y
McDonalds,MCD,2021-02-11,High Price,214.800003,1Y
McDonalds,MCD,2021-02-12,High Price,214.699997,1Y
McDonalds,MCD,2021-02-16,High Price,216.940002,1Y
McDonalds,MCD,2021-02-17,High Price,214.889999,1Y
McDonalds,MCD,2021-02-18,High Price,215.860001,1Y
McDonalds,MCD,2021-02-19,High Price,215.729996,1Y
McDonalds,MCD,2021-02-22,High Price,213,1Y
McDonalds,MCD,2021-02-23,High Price,215.699997,1Y
McDonalds,MCD,2021-02-24,High Price,214.100006,1Y
McDonalds,MCD,2021-02-25,High Price,212.919998,1Y
McDonalds,MCD,2021-02-26,High Price,211.639999,1Y
McDonalds,MCD,2021-03-01,High Price,210.380005,1Y
McDonalds,MCD,2021-03-02,High Price,209.899994,1Y
McDonalds,MCD,2021-03-03,High Price,208.990005,1Y
McDonalds,MCD,2021-03-04,High Price,207.490005,1Y
McDonalds,MCD,2021-03-05,High Price,208.229996,1Y
McDonalds,MCD,2021-03-08,High Price,210.589996,1Y
McDonalds,MCD,2021-03-09,High Price,211.199997,1Y
McDonalds,MCD,2021-03-10,High Price,213.630005,1Y
McDonalds,MCD,2021-03-11,High Price,215.229996,1Y
McDonalds,MCD,2021-03-12,High Price,214.240005,1Y
McDonalds,MCD,2021-03-15,High Price,220.550003,1Y
McDonalds,MCD,2021-03-16,High Price,221.300003,1Y
McDonalds,MCD,2021-03-17,High Price,224.899994,1Y
McDonalds,MCD,2021-03-18,High Price,225.350006,1Y
McDonalds,MCD,2021-03-19,High Price,225.179993,1Y
McDonalds,MCD,2021-03-22,High Price,226.910004,1Y
McDonalds,MCD,2021-03-23,High Price,226.399994,1Y
McDonalds,MCD,2021-03-24,High Price,227.020004,1Y
McDonalds,MCD,2021-03-25,High Price,225.320007,1Y
McDonalds,MCD,2021-03-26,High Price,225.279999,1Y
McDonalds,MCD,2021-03-29,High Price,227.880005,1Y
McDonalds,MCD,2021-03-30,High Price,227.020004,1Y
McDonalds,MCD,2021-03-31,High Price,226.490005,1Y
McDonalds,MCD,2021-04-01,High Price,226.220001,1Y
McDonalds,MCD,2021-04-05,High Price,229.5,1Y
McDonalds,MCD,2021-04-06,High Price,232.270004,1Y
McDonalds,MCD,2021-04-07,High Price,232.809998,1Y
McDonalds,MCD,2021-04-08,High Price,232.800003,1Y
McDonalds,MCD,2021-04-09,High Price,231.610001,1Y
McDonalds,MCD,2021-04-12,High Price,232.380005,1Y
McDonalds,MCD,2021-04-13,High Price,231.660004,1Y
McDonalds,MCD,2021-04-14,High Price,231.289993,1Y
McDonalds,MCD,2021-04-15,High Price,231.360001,1Y
McDonalds,MCD,2021-04-16,High Price,234.259995,1Y
McDonalds,MCD,2021-04-19,High Price,233.300003,1Y
McDonalds,MCD,2021-04-20,High Price,233.210007,1Y
McDonalds,MCD,2021-04-21,High Price,233.860001,1Y
McDonalds,MCD,2021-04-22,High Price,234.039993,1Y
McDonalds,MCD,2021-04-23,High Price,235.240005,1Y
McDonalds,MCD,2021-04-26,High Price,235.350006,1Y
McDonalds,MCD,2021-04-27,High Price,235.630005,1Y
McDonalds,MCD,2021-04-28,High Price,235.449997,1Y
McDonalds,MCD,2021-04-29,High Price,235.800003,1Y
McDonalds,MCD,2021-04-30,High Price,236.289993,1Y
McDonalds,MCD,2021-05-03,High Price,238.179993,1Y
McDonalds,MCD,2021-05-04,High Price,236.130005,1Y
McDonalds,MCD,2021-05-05,High Price,235.350006,1Y
McDonalds,MCD,2021-05-06,High Price,235.649994,1Y
McDonalds,MCD,2021-05-07,High Price,235.720001,1Y
McDonalds,MCD,2021-05-10,High Price,237.919998,1Y
McDonalds,MCD,2021-05-11,High Price,237.800003,1Y
McDonalds,MCD,2021-05-12,High Price,233.570007,1Y
McDonalds,MCD,2021-05-13,High Price,231.080002,1Y
McDonalds,MCD,2021-05-14,High Price,232.639999,1Y
McDonalds,MCD,2021-05-17,High Price,232.300003,1Y
McDonalds,MCD,2021-05-18,High Price,233.25,1Y
McDonalds,MCD,2021-05-19,High Price,230.619995,1Y
McDonalds,MCD,2021-05-20,High Price,234.020004,1Y
McDonalds,MCD,2021-05-21,High Price,233.399994,1Y
McDonalds,MCD,2021-05-24,High Price,232.649994,1Y
McDonalds,MCD,2021-05-25,High Price,232.770004,1Y
McDonalds,MCD,2021-05-26,High Price,233.789993,1Y
McDonalds,MCD,2021-05-27,High Price,235.080002,1Y
McDonalds,MCD,2021-05-28,High Price,234.410004,1Y
McDonalds,MCD,2020-06-01,Low Price,185.600006,1Y
McDonalds,MCD,2020-06-02,Low Price,186.089996,1Y
McDonalds,MCD,2020-06-03,Low Price,188.089996,1Y
McDonalds,MCD,2020-06-04,Low Price,191.619995,1Y
McDonalds,MCD,2020-06-05,Low Price,196.270004,1Y
McDonalds,MCD,2020-06-08,Low Price,195.639999,1Y
McDonalds,MCD,2020-06-09,Low Price,199.009995,1Y
McDonalds,MCD,2020-06-10,Low Price,195.669998,1Y
McDonalds,MCD,2020-06-11,Low Price,186.330002,1Y
McDonalds,MCD,2020-06-12,Low Price,185.449997,1Y
McDonalds,MCD,2020-06-15,Low Price,184.139999,1Y
McDonalds,MCD,2020-06-16,Low Price,187.509995,1Y
McDonalds,MCD,2020-06-17,Low Price,190.419998,1Y
McDonalds,MCD,2020-06-18,Low Price,187.889999,1Y
McDonalds,MCD,2020-06-19,Low Price,186.529999,1Y
McDonalds,MCD,2020-06-22,Low Price,184.889999,1Y
McDonalds,MCD,2020-06-23,Low Price,186.320007,1Y
McDonalds,MCD,2020-06-24,Low Price,181.339996,1Y
McDonalds,MCD,2020-06-25,Low Price,180.330002,1Y
McDonalds,MCD,2020-06-26,Low Price,178.880005,1Y
McDonalds,MCD,2020-06-29,Low Price,179.169998,1Y
McDonalds,MCD,2020-06-30,Low Price,181.889999,1Y
McDonalds,MCD,2020-07-01,Low Price,183.720001,1Y
McDonalds,MCD,2020-07-02,Low Price,182.860001,1Y
McDonalds,MCD,2020-07-06,Low Price,184.139999,1Y
McDonalds,MCD,2020-07-07,Low Price,185.25,1Y
McDonalds,MCD,2020-07-08,Low Price,184.75,1Y
McDonalds,MCD,2020-07-09,Low Price,182.619995,1Y
McDonalds,MCD,2020-07-10,Low Price,183.009995,1Y
McDonalds,MCD,2020-07-13,Low Price,184.710007,1Y
McDonalds,MCD,2020-07-14,Low Price,184.729996,1Y
McDonalds,MCD,2020-07-15,Low Price,189.880005,1Y
McDonalds,MCD,2020-07-16,Low Price,190.149994,1Y
McDonalds,MCD,2020-07-17,Low Price,190.130005,1Y
McDonalds,MCD,2020-07-20,Low Price,190.369995,1Y
McDonalds,MCD,2020-07-21,Low Price,192,1Y
McDonalds,MCD,2020-07-22,Low Price,193.050003,1Y
McDonalds,MCD,2020-07-23,Low Price,196.009995,1Y
McDonalds,MCD,2020-07-24,Low Price,195.729996,1Y
McDonalds,MCD,2020-07-27,Low Price,198.710007,1Y
McDonalds,MCD,2020-07-28,Low Price,195.5,1Y
McDonalds,MCD,2020-07-29,Low Price,195.710007,1Y
McDonalds,MCD,2020-07-30,Low Price,192.919998,1Y
McDonalds,MCD,2020-07-31,Low Price,191.639999,1Y
McDonalds,MCD,2020-08-03,Low Price,193.589996,1Y
McDonalds,MCD,2020-08-04,Low Price,194.339996,1Y
McDonalds,MCD,2020-08-05,Low Price,197.910004,1Y
McDonalds,MCD,2020-08-06,Low Price,198.369995,1Y
McDonalds,MCD,2020-08-07,Low Price,203.289993,1Y
McDonalds,MCD,2020-08-10,Low Price,202.539993,1Y
McDonalds,MCD,2020-08-11,Low Price,204.25,1Y
McDonalds,MCD,2020-08-12,Low Price,205.380005,1Y
McDonalds,MCD,2020-08-13,Low Price,205.350006,1Y
McDonalds,MCD,2020-08-14,Low Price,205.199997,1Y
McDonalds,MCD,2020-08-17,Low Price,206.850006,1Y
McDonalds,MCD,2020-08-18,Low Price,207.229996,1Y
McDonalds,MCD,2020-08-19,Low Price,208.639999,1Y
McDonalds,MCD,2020-08-20,Low Price,208.100006,1Y
McDonalds,MCD,2020-08-21,Low Price,209.259995,1Y
McDonalds,MCD,2020-08-24,Low Price,210.929993,1Y
McDonalds,MCD,2020-08-25,Low Price,212.220001,1Y
McDonalds,MCD,2020-08-26,Low Price,211.600006,1Y
McDonalds,MCD,2020-08-27,Low Price,212.100006,1Y
McDonalds,MCD,2020-08-28,Low Price,211.770004,1Y
McDonalds,MCD,2020-08-31,Low Price,212.809998,1Y
McDonalds,MCD,2020-09-01,Low Price,210.580002,1Y
McDonalds,MCD,2020-09-02,Low Price,212.690002,1Y
McDonalds,MCD,2020-09-03,Low Price,211.899994,1Y
McDonalds,MCD,2020-09-04,Low Price,210.759995,1Y
McDonalds,MCD,2020-09-08,Low Price,211.059998,1Y
McDonalds,MCD,2020-09-09,Low Price,214.440002,1Y
McDonalds,MCD,2020-09-10,Low Price,215.720001,1Y
McDonalds,MCD,2020-09-11,Low Price,216.279999,1Y
McDonalds,MCD,2020-09-14,Low Price,219.339996,1Y
McDonalds,MCD,2020-09-15,Low Price,221.399994,1Y
McDonalds,MCD,2020-09-16,Low Price,221.300003,1Y
McDonalds,MCD,2020-09-17,Low Price,220.5,1Y
McDonalds,MCD,2020-09-18,Low Price,220.130005,1Y
McDonalds,MCD,2020-09-21,Low Price,213.399994,1Y
McDonalds,MCD,2020-09-22,Low Price,214.550003,1Y
McDonalds,MCD,2020-09-23,Low Price,214.240005,1Y
McDonalds,MCD,2020-09-24,Low Price,213.589996,1Y
McDonalds,MCD,2020-09-25,Low Price,213.649994,1Y
McDonalds,MCD,2020-09-28,Low Price,219.020004,1Y
McDonalds,MCD,2020-09-29,Low Price,218.479996,1Y
McDonalds,MCD,2020-09-30,Low Price,218.410004,1Y
McDonalds,MCD,2020-10-01,Low Price,217.789993,1Y
McDonalds,MCD,2020-10-02,Low Price,217.100006,1Y
McDonalds,MCD,2020-10-05,Low Price,224.009995,1Y
McDonalds,MCD,2020-10-06,Low Price,223.600006,1Y
McDonalds,MCD,2020-10-07,Low Price,225.130005,1Y
McDonalds,MCD,2020-10-08,Low Price,224.289993,1Y
McDonalds,MCD,2020-10-09,Low Price,223.119995,1Y
McDonalds,MCD,2020-10-12,Low Price,223.119995,1Y
McDonalds,MCD,2020-10-13,Low Price,224.929993,1Y
McDonalds,MCD,2020-10-14,Low Price,227.350006,1Y
McDonalds,MCD,2020-10-15,Low Price,225.589996,1Y
McDonalds,MCD,2020-10-16,Low Price,229.149994,1Y
McDonalds,MCD,2020-10-19,Low Price,225.169998,1Y
McDonalds,MCD,2020-10-20,Low Price,226.429993,1Y
McDonalds,MCD,2020-10-21,Low Price,227.210007,1Y
McDonalds,MCD,2020-10-22,Low Price,226.880005,1Y
McDonalds,MCD,2020-10-23,Low Price,227.800003,1Y
McDonalds,MCD,2020-10-26,Low Price,220.970001,1Y
McDonalds,MCD,2020-10-27,Low Price,222.720001,1Y
McDonalds,MCD,2020-10-28,Low Price,214.460007,1Y
McDonalds,MCD,2020-10-29,Low Price,213.070007,1Y
McDonalds,MCD,2020-10-30,Low Price,209.910004,1Y
McDonalds,MCD,2020-11-02,Low Price,210.789993,1Y
McDonalds,MCD,2020-11-03,Low Price,213.949997,1Y
McDonalds,MCD,2020-11-04,Low Price,213.300003,1Y
McDonalds,MCD,2020-11-05,Low Price,214.679993,1Y
McDonalds,MCD,2020-11-06,Low Price,214.25,1Y
McDonalds,MCD,2020-11-09,Low Price,207.169998,1Y
McDonalds,MCD,2020-11-10,Low Price,211.339996,1Y
McDonalds,MCD,2020-11-11,Low Price,214.300003,1Y
McDonalds,MCD,2020-11-12,Low Price,210.880005,1Y
McDonalds,MCD,2020-11-13,Low Price,212.339996,1Y
McDonalds,MCD,2020-11-16,Low Price,213.630005,1Y
McDonalds,MCD,2020-11-17,Low Price,214.020004,1Y
McDonalds,MCD,2020-11-18,Low Price,215.410004,1Y
McDonalds,MCD,2020-11-19,Low Price,213.330002,1Y
McDonalds,MCD,2020-11-20,Low Price,213.630005,1Y
McDonalds,MCD,2020-11-23,Low Price,214.649994,1Y
McDonalds,MCD,2020-11-24,Low Price,218.25,1Y
McDonalds,MCD,2020-11-25,Low Price,217.919998,1Y
McDonalds,MCD,2020-11-27,Low Price,217.660004,1Y
McDonalds,MCD,2020-11-30,Low Price,214.429993,1Y
McDonalds,MCD,2020-12-01,Low Price,215.529999,1Y
McDonalds,MCD,2020-12-02,Low Price,209.130005,1Y
McDonalds,MCD,2020-12-03,Low Price,210.559998,1Y
McDonalds,MCD,2020-12-04,Low Price,210.100006,1Y
McDonalds,MCD,2020-12-07,Low Price,206.190002,1Y
McDonalds,MCD,2020-12-08,Low Price,206.410004,1Y
McDonalds,MCD,2020-12-09,Low Price,207.330002,1Y
McDonalds,MCD,2020-12-10,Low Price,207.070007,1Y
McDonalds,MCD,2020-12-11,Low Price,206.729996,1Y
McDonalds,MCD,2020-12-14,Low Price,210.210007,1Y
McDonalds,MCD,2020-12-15,Low Price,212.740005,1Y
McDonalds,MCD,2020-12-16,Low Price,213.660004,1Y
McDonalds,MCD,2020-12-17,Low Price,213.529999,1Y
McDonalds,MCD,2020-12-18,Low Price,213.820007,1Y
McDonalds,MCD,2020-12-21,Low Price,208.009995,1Y
McDonalds,MCD,2020-12-22,Low Price,210.369995,1Y
McDonalds,MCD,2020-12-23,Low Price,211.789993,1Y
McDonalds,MCD,2020-12-24,Low Price,211.139999,1Y
McDonalds,MCD,2020-12-28,Low Price,212.190002,1Y
McDonalds,MCD,2020-12-29,Low Price,212.449997,1Y
McDonalds,MCD,2020-12-30,Low Price,211.279999,1Y
McDonalds,MCD,2020-12-31,Low Price,210.779999,1Y
McDonalds,MCD,2021-01-04,Low Price,208.220001,1Y
McDonalds,MCD,2021-01-05,Low Price,209.619995,1Y
McDonalds,MCD,2021-01-06,Low Price,209.029999,1Y
McDonalds,MCD,2021-01-07,Low Price,210.559998,1Y
McDonalds,MCD,2021-01-08,Low Price,212.229996,1Y
McDonalds,MCD,2021-01-11,Low Price,213.119995,1Y
McDonalds,MCD,2021-01-12,Low Price,210.940002,1Y
McDonalds,MCD,2021-01-13,Low Price,210.899994,1Y
McDonalds,MCD,2021-01-14,Low Price,208,1Y
McDonalds,MCD,2021-01-15,Low Price,207.419998,1Y
McDonalds,MCD,2021-01-19,Low Price,207.880005,1Y
McDonalds,MCD,2021-01-20,Low Price,209.630005,1Y
McDonalds,MCD,2021-01-21,Low Price,213.320007,1Y
McDonalds,MCD,2021-01-22,Low Price,211.169998,1Y
McDonalds,MCD,2021-01-25,Low Price,210.559998,1Y
McDonalds,MCD,2021-01-26,Low Price,212.169998,1Y
McDonalds,MCD,2021-01-27,Low Price,207,1Y
McDonalds,MCD,2021-01-28,Low Price,205.130005,1Y
McDonalds,MCD,2021-01-29,Low Price,203.110001,1Y
McDonalds,MCD,2021-02-01,Low Price,206.600006,1Y
McDonalds,MCD,2021-02-02,Low Price,207.649994,1Y
McDonalds,MCD,2021-02-03,Low Price,207.929993,1Y
McDonalds,MCD,2021-02-04,Low Price,208.669998,1Y
McDonalds,MCD,2021-02-05,Low Price,212.009995,1Y
McDonalds,MCD,2021-02-08,Low Price,209.960007,1Y
McDonalds,MCD,2021-02-09,Low Price,211.770004,1Y
McDonalds,MCD,2021-02-10,Low Price,213.809998,1Y
McDonalds,MCD,2021-02-11,Low Price,212.399994,1Y
McDonalds,MCD,2021-02-12,Low Price,212.990005,1Y
McDonalds,MCD,2021-02-16,Low Price,213.830002,1Y
McDonalds,MCD,2021-02-17,Low Price,212.630005,1Y
McDonalds,MCD,2021-02-18,Low Price,212.649994,1Y
McDonalds,MCD,2021-02-19,Low Price,211.970001,1Y
McDonalds,MCD,2021-02-22,Low Price,209.690002,1Y
McDonalds,MCD,2021-02-23,Low Price,210.429993,1Y
McDonalds,MCD,2021-02-24,Low Price,210.419998,1Y
McDonalds,MCD,2021-02-25,Low Price,209.740005,1Y
McDonalds,MCD,2021-02-26,Low Price,206.139999,1Y
McDonalds,MCD,2021-03-01,Low Price,207.350006,1Y
McDonalds,MCD,2021-03-02,Low Price,206.190002,1Y
McDonalds,MCD,2021-03-03,Low Price,205.610001,1Y
McDonalds,MCD,2021-03-04,Low Price,202.729996,1Y
McDonalds,MCD,2021-03-05,Low Price,202.960007,1Y
McDonalds,MCD,2021-03-08,Low Price,207.139999,1Y
McDonalds,MCD,2021-03-09,Low Price,208.279999,1Y
McDonalds,MCD,2021-03-10,Low Price,208.240005,1Y
McDonalds,MCD,2021-03-11,Low Price,211.490005,1Y
McDonalds,MCD,2021-03-12,Low Price,211.419998,1Y
McDonalds,MCD,2021-03-15,Low Price,213.5,1Y
McDonalds,MCD,2021-03-16,Low Price,217.160004,1Y
McDonalds,MCD,2021-03-17,Low Price,220.009995,1Y
McDonalds,MCD,2021-03-18,Low Price,221.410004,1Y
McDonalds,MCD,2021-03-19,Low Price,221,1Y
McDonalds,MCD,2021-03-22,Low Price,222.649994,1Y
McDonalds,MCD,2021-03-23,Low Price,223.75,1Y
McDonalds,MCD,2021-03-24,Low Price,224.039993,1Y
McDonalds,MCD,2021-03-25,Low Price,222.440002,1Y
McDonalds,MCD,2021-03-26,Low Price,222.419998,1Y
McDonalds,MCD,2021-03-29,Low Price,224.300003,1Y
McDonalds,MCD,2021-03-30,Low Price,224.220001,1Y
McDonalds,MCD,2021-03-31,Low Price,224,1Y
McDonalds,MCD,2021-04-01,Low Price,223.279999,1Y
McDonalds,MCD,2021-04-05,Low Price,226.190002,1Y
McDonalds,MCD,2021-04-06,Low Price,228.720001,1Y
McDonalds,MCD,2021-04-07,Low Price,231.240005,1Y
McDonalds,MCD,2021-04-08,Low Price,229.199997,1Y
McDonalds,MCD,2021-04-09,Low Price,228.869995,1Y
McDonalds,MCD,2021-04-12,Low Price,230.490005,1Y
McDonalds,MCD,2021-04-13,Low Price,229.690002,1Y
McDonalds,MCD,2021-04-14,Low Price,229.589996,1Y
McDonalds,MCD,2021-04-15,Low Price,229.199997,1Y
McDonalds,MCD,2021-04-16,Low Price,232.309998,1Y
McDonalds,MCD,2021-04-19,Low Price,230.830002,1Y
McDonalds,MCD,2021-04-20,Low Price,231.080002,1Y
McDonalds,MCD,2021-04-21,Low Price,231.850006,1Y
McDonalds,MCD,2021-04-22,Low Price,231.940002,1Y
McDonalds,MCD,2021-04-23,Low Price,233.100006,1Y
McDonalds,MCD,2021-04-26,Low Price,231.910004,1Y
McDonalds,MCD,2021-04-27,Low Price,232.410004,1Y
McDonalds,MCD,2021-04-28,Low Price,232.259995,1Y
McDonalds,MCD,2021-04-29,Low Price,232.619995,1Y
McDonalds,MCD,2021-04-30,Low Price,233.869995,1Y
McDonalds,MCD,2021-05-03,Low Price,235.380005,1Y
McDonalds,MCD,2021-05-04,Low Price,233.240005,1Y
McDonalds,MCD,2021-05-05,Low Price,232.520004,1Y
McDonalds,MCD,2021-05-06,Low Price,233.169998,1Y
McDonalds,MCD,2021-05-07,Low Price,233.990005,1Y
McDonalds,MCD,2021-05-10,Low Price,235.100006,1Y
McDonalds,MCD,2021-05-11,Low Price,232.199997,1Y
McDonalds,MCD,2021-05-12,Low Price,227.570007,1Y
McDonalds,MCD,2021-05-13,Low Price,227.880005,1Y
McDonalds,MCD,2021-05-14,Low Price,230.470001,1Y
McDonalds,MCD,2021-05-17,Low Price,230.25,1Y
McDonalds,MCD,2021-05-18,Low Price,231.649994,1Y
McDonalds,MCD,2021-05-19,Low Price,228.179993,1Y
McDonalds,MCD,2021-05-20,Low Price,230.559998,1Y
McDonalds,MCD,2021-05-21,Low Price,230.309998,1Y
McDonalds,MCD,2021-05-24,Low Price,231.020004,1Y
McDonalds,MCD,2021-05-25,Low Price,230.710007,1Y
McDonalds,MCD,2021-05-26,Low Price,232.160004,1Y
McDonalds,MCD,2021-05-27,Low Price,232.399994,1Y
McDonalds,MCD,2021-05-28,Low Price,232.449997,1Y
McDonalds,MCD,2020-06-01,Opening Price,186.710007,1Y
McDonalds,MCD,2020-06-02,Opening Price,188.399994,1Y
McDonalds,MCD,2020-06-03,Opening Price,188.470001,1Y
McDonalds,MCD,2020-06-04,Opening Price,192.320007,1Y
McDonalds,MCD,2020-06-05,Opening Price,198,1Y
McDonalds,MCD,2020-06-08,Opening Price,195.679993,1Y
McDonalds,MCD,2020-06-09,Opening Price,200.369995,1Y
McDonalds,MCD,2020-06-10,Opening Price,199.130005,1Y
McDonalds,MCD,2020-06-11,Opening Price,190.899994,1Y
McDonalds,MCD,2020-06-12,Opening Price,191.669998,1Y
McDonalds,MCD,2020-06-15,Opening Price,184.600006,1Y
McDonalds,MCD,2020-06-16,Opening Price,192,1Y
McDonalds,MCD,2020-06-17,Opening Price,191.919998,1Y
McDonalds,MCD,2020-06-18,Opening Price,190.009995,1Y
McDonalds,MCD,2020-06-19,Opening Price,192.289993,1Y
McDonalds,MCD,2020-06-22,Opening Price,186,1Y
McDonalds,MCD,2020-06-23,Opening Price,189.550003,1Y
McDonalds,MCD,2020-06-24,Opening Price,184.960007,1Y
McDonalds,MCD,2020-06-25,Opening Price,183.509995,1Y
McDonalds,MCD,2020-06-26,Opening Price,182.369995,1Y
McDonalds,MCD,2020-06-29,Opening Price,180.570007,1Y
McDonalds,MCD,2020-06-30,Opening Price,182.919998,1Y
McDonalds,MCD,2020-07-01,Opening Price,184.949997,1Y
McDonalds,MCD,2020-07-02,Opening Price,187,1Y
McDonalds,MCD,2020-07-06,Opening Price,186,1Y
McDonalds,MCD,2020-07-07,Opening Price,187.369995,1Y
McDonalds,MCD,2020-07-08,Opening Price,185.5,1Y
McDonalds,MCD,2020-07-09,Opening Price,186.220001,1Y
McDonalds,MCD,2020-07-10,Opening Price,183.779999,1Y
McDonalds,MCD,2020-07-13,Opening Price,185.600006,1Y
McDonalds,MCD,2020-07-14,Opening Price,185.089996,1Y
McDonalds,MCD,2020-07-15,Opening Price,193.899994,1Y
McDonalds,MCD,2020-07-16,Opening Price,191.119995,1Y
McDonalds,MCD,2020-07-17,Opening Price,191.339996,1Y
McDonalds,MCD,2020-07-20,Opening Price,190.899994,1Y
McDonalds,MCD,2020-07-21,Opening Price,192.330002,1Y
McDonalds,MCD,2020-07-22,Opening Price,193.210007,1Y
McDonalds,MCD,2020-07-23,Opening Price,198.460007,1Y
McDonalds,MCD,2020-07-24,Opening Price,196.889999,1Y
McDonalds,MCD,2020-07-27,Opening Price,199.039993,1Y
McDonalds,MCD,2020-07-28,Opening Price,198.600006,1Y
McDonalds,MCD,2020-07-29,Opening Price,196.300003,1Y
McDonalds,MCD,2020-07-30,Opening Price,195,1Y
McDonalds,MCD,2020-07-31,Opening Price,194.149994,1Y
McDonalds,MCD,2020-08-03,Opening Price,194.330002,1Y
McDonalds,MCD,2020-08-04,Opening Price,194.949997,1Y
McDonalds,MCD,2020-08-05,Opening Price,200,1Y
McDonalds,MCD,2020-08-06,Opening Price,198.779999,1Y
McDonalds,MCD,2020-08-07,Opening Price,203.360001,1Y
McDonalds,MCD,2020-08-10,Opening Price,204.350006,1Y
McDonalds,MCD,2020-08-11,Opening Price,205,1Y
McDonalds,MCD,2020-08-12,Opening Price,206.860001,1Y
McDonalds,MCD,2020-08-13,Opening Price,205.960007,1Y
McDonalds,MCD,2020-08-14,Opening Price,205.949997,1Y
McDonalds,MCD,2020-08-17,Opening Price,206.940002,1Y
McDonalds,MCD,2020-08-18,Opening Price,209.259995,1Y
